,pval,lpval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
63821|GTF2E2,0.955508068403685,-0.0197656413683573,Homo sapiens,GTF2E2,tf,K562,Erythroblast,Bone Marrow,0,GTF2E2
54635|HECTD1,0.955596645657561,-0.0197253833831983,Homo sapiens,HECTD1,predicted chromatin regulator,MCF-7,Epithelium,Breast,0,HECTD1
38689|CREB3L2,0.9557460925224,-0.0196574688772616,Homo sapiens,CREB3L2,tf,LoVo,None,Colon,0,CREB3L2
77140|ZNF304,0.956001129959683,-0.0195415944028065,Homo sapiens,ZNF304,other,293T,None,None,1,ZNF304
62568|ZNF592,0.95601409287912,-0.0195357056166572,Homo sapiens,ZNF592,,MCF-7,Epithelium,Breast,1,ZNF592
76671|SMARCA1,0.956332834361725,-0.0193909330689995,Homo sapiens,SMARCA1,cr,LNCaP,Epithelium,Prostate,0,SMARCA1
42758|E2F8,0.956572118491058,-0.0192822817976822,Homo sapiens,E2F8,tf,LoVo,None,Colon,0,E2F8
38744|RAX2,0.95696742385984,-0.0191028457954766,Homo sapiens,RAX2,tf,LoVo,None,Colon,0,RAX2
65064|ZNF34,0.957005667655242,-0.0190854902021446,Homo sapiens,ZNF34,,HEK293,Epithelium,Embryonic Kidney,0,ZNF34
77023|ZNF860,0.95705413138215,-0.0190634976508318,Homo sapiens,ZNF860,other,293T,None,None,0,ZNF860
42737|NFAT5,0.957466389813864,-0.0188764622413946,Homo sapiens,NFAT5,tf,LoVo,None,Colon,0,NFAT5
77186|ZIM2,0.957493995785679,-0.0188639407069361,Homo sapiens,ZIM2,tf,293T,None,None,0,ZIM2
38747|TOX4,0.958011504813433,-0.0186292754235559,Homo sapiens,TOX4,tf,LoVo,None,Colon,0,TOX4
44029|PALB2,0.958433517981447,-0.0184380067036697,Homo sapiens,PALB2,predicted transcription factor,MCF-10A,Epithelium,Breast,1,PALB2
5982|SUPT20H,0.95845279843223,-0.0184292702509,Homo sapiens,SUPT20H,other,HeLa,Epithelium,Cervix,0,SUPT20H
77058|ZNF69,0.958497121741756,-0.0184091869210773,Homo sapiens,ZNF69,tf,293T,None,None,0,ZNF69
63030|t-IgG-control,0.958603531311072,-0.0183609754839267,Homo sapiens,t-IgG-control,,None,None,Liver,0,t-IgG-control
49154|SFPQ,0.95866248662382,-0.0183342666529416,Homo sapiens,SFPQ,not sure,MCF-7,Epithelium,Breast,1,SFPQ
8555|PCGF6,0.958686599010665,-0.0183233433665861,Homo sapiens,PCGF6,cr,HEK293T,Epithelium,Embryonic Kidney,0,PCGF6
55661|LEO1,0.959013414641326,-0.018175317892988,Homo sapiens,LEO1,predicted chromatin regulator,HCT-116,None,Colon,1,LEO1
58949|SMN1,0.959266533788347,-0.0180607066241342,Homo sapiens,SMN1,not sure,HEK293,Epithelium,Embryonic Kidney,1,SMN1
45891|ZC3H11A,0.959365226575095,-0.018016027146173,Homo sapiens,ZC3H11A,other,K562,Erythroblast,Bone Marrow,0,ZC3H11A
38755|ZBTB17,0.95942166070097,-0.0179904807661887,Homo sapiens,ZBTB17,tf,LoVo,None,Colon,0,ZBTB17
36355|SNAPC1,0.95945034607957,-0.0179774961569037,Homo sapiens,SNAPC1,not sure,IMR90,Fibroblast,Lung,1,SNAPC1
42703|NR3C2,0.959654187795172,-0.0178852371568982,Homo sapiens,NR3C2,tf,LoVo,None,Colon,0,NR3C2
65134|KLF7,0.959700633663468,-0.0178642184436446,Homo sapiens,KLF7,,HEK293,Epithelium,Embryonic Kidney,0,KLF7
65215|ZNF784,0.959816676421284,-0.0178117086494575,Homo sapiens,ZNF784,,HEK293,Epithelium,Embryonic Kidney,0,ZNF784
77122|ZNF439,0.959872479756564,-0.0177864596860899,Homo sapiens,ZNF439,tf,293T,None,None,0,ZNF439
77159|ZNF212,0.959890062433012,-0.0177785044737229,Homo sapiens,ZNF212,tf,293T,None,None,1,ZNF212
50035|NME2,0.960328851800798,-0.0175800231411501,Homo sapiens,NME2,tf,A549,Epithelium,Lung,0,NME2
42702|NR2F6,0.960388152634046,-0.0175532060467001,Homo sapiens,NR2F6,tf,LoVo,None,Colon,0,NR2F6
55576|PAX5,0.960450814218542,-0.0175248709484921,Homo sapiens,PAX5,tf,None,B Lymphocyte,None,1,PAX5
65135|SCRT1,0.960603046290625,-0.0174560404483463,Homo sapiens,SCRT1,,HEK293,Epithelium,Embryonic Kidney,0,SCRT1
5454|BCAT1,0.960672510935005,-0.017424636195436,Homo sapiens,BCAT1,not sure,LS180,Epithelium,Colon,1,BCAT1
65102|ZSCAN31,0.960748015559979,-0.0173905039047178,Homo sapiens,ZSCAN31,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN31
45960|STAT2,0.96087238965465,-0.0173342857432784,Homo sapiens,STAT2,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,STAT2
42847|STAG2,0.960914642853455,-0.0173151885896645,Homo sapiens,STAG2,not sure,LoVo,None,Colon,1,STAG2
65162|ZNF549,0.960942073683269,-0.0173027911430489,Homo sapiens,ZNF549,,HEK293,Epithelium,Embryonic Kidney,1,ZNF549
38686|SOX3,0.961379329976036,-0.017105219604762,Homo sapiens,SOX3,predicted transcription factor,LoVo,None,Colon,0,SOX3
77104|ZNF506,0.961417618840152,-0.0170879232985491,Homo sapiens,ZNF506,tf,293T,None,None,1,ZNF506
38643|ERF,0.961595772046486,-0.0170074548472817,Homo sapiens,ERF,tf,LoVo,None,Colon,0,ERF
73972|ZNF18,0.961684825894025,-0.0169672364884551,Homo sapiens,ZNF18,,293T,None,None,1,ZNF18
65124|MYNN,0.961712849211343,-0.016954581412249,Homo sapiens,MYNN,tf,HEK293,Epithelium,Embryonic Kidney,1,MYNN
73957|ZNF324,0.961765447250969,-0.0169308296096773,Homo sapiens,ZNF324,,293T,None,None,1,ZNF324
62801|PTRF,0.961887533857473,-0.016875703721473,Homo sapiens,PTRF,,K562,Erythroblast,Bone Marrow,1,PTRF
77096|ZNF543,0.962155195546554,-0.0167548706510238,Homo sapiens,ZNF543,tf,293T,None,None,1,ZNF543
77093|ZNF552,0.962795641969927,-0.0164658841974813,Homo sapiens,ZNF552,tf,293T,None,None,1,ZNF552
35715|PIAS4,0.963581718381838,-0.0161114482764389,Homo sapiens,PIAS4,other,WI-38,Fibroblast,Lung,1,PIAS4
38682|RARG,0.963767388644738,-0.0160277731699556,Homo sapiens,RARG,tf,LoVo,None,Colon,0,RARG
77100|ZNF529,0.963949794848288,-0.0159455847570689,Homo sapiens,ZNF529,tf,293T,None,None,1,ZNF529
49239|ELF1,0.96406508791064,-0.0158936441405428,Homo sapiens,ELF1,tf,DU145,Epithelium,Prostate,1,ELF1
38720|KLF10,0.964141775884165,-0.0158590989220052,Homo sapiens,KLF10,tf,LoVo,None,Colon,1,KLF10
1797|BRF1,0.964375715456958,-0.0157537343956088,Homo sapiens,BRF1,tf,IMR90,Fibroblast,Lung,1,BRF1
45978|ZNF217,0.96462112317277,-0.0156432321747296,Homo sapiens,ZNF217,predicted transcription factor,MCF-7,Epithelium,Breast,1,ZNF217
38734|ADNP,0.964721401716116,-0.0155980868285761,Homo sapiens,ADNP,tf,LoVo,None,Colon,0,ADNP
38721|CREB3L4,0.964762992835394,-0.0155793639058588,Homo sapiens,CREB3L4,tf,LoVo,None,Colon,1,CREB3L4
39779|REPIN1,0.9650718649602,-0.0154403453157235,Homo sapiens,REPIN1,predicted transcription factor,Kasumi-1,Myeloblast,Blood,1,REPIN1
74509|ETS1,0.965286285760779,-0.0153438639753621,Homo sapiens,ETS1,tf,DU145,Epithelium,Prostate,1,ETS1
72465|IRAK4,0.965306853059895,-0.0153346105865102,Homo sapiens,IRAK4,other,SEM,B cell precursor,None,1,IRAK4
77131|ZNF383,0.965428720666905,-0.0152797854410705,Homo sapiens,ZNF383,tf,293T,None,None,1,ZNF383
7489|NR4A1,0.965814923016235,-0.0151060885054236,Homo sapiens,NR4A1,tf,K562,Erythroblast,Bone Marrow,1,NR4A1
77192|RBAK,0.965950732524622,-0.0150450238312373,Homo sapiens,RBAK,tf,293T,None,None,1,RBAK
38685|MYB,0.966156005676148,-0.0149527421828552,Homo sapiens,MYB,tf,LoVo,None,Colon,0,MYB
65202|ZNF37A,0.966221831060392,-0.014923154179294,Homo sapiens,ZNF37A,,HEK293,Epithelium,Embryonic Kidney,1,ZNF37A
77044|ZNF776,0.966641212120565,-0.014734692939116,Homo sapiens,ZNF776,tf,293T,None,None,1,ZNF776
77090|ZNF561,0.966743847618178,-0.0146885831069557,Homo sapiens,ZNF561,tf,293T,None,None,1,ZNF561
42763|HOXB6,0.966868484188813,-0.0146325956951519,Homo sapiens,HOXB6,tf,LoVo,None,Colon,1,HOXB6
77174|ZNF135,0.966928438394124,-0.0146056665173899,Homo sapiens,ZNF135,tf,293T,None,None,1,ZNF135
42768|ID3,0.967085390758284,-0.0145351773152981,Homo sapiens,ID3,tf,LoVo,None,Colon,0,ID3
34532|GCG,0.96717028371239,-0.0144970556315607,Homo sapiens,GCG,not sure,HEK293T,Epithelium,Embryonic Kidney,0,GCG
36364|SNAPC5,0.967493433000312,-0.0143519741347939,Homo sapiens,SNAPC5,not sure,IMR90,Fibroblast,Lung,1,SNAPC5
77036|ZNF789,0.96756301734725,-0.0143207398026796,Homo sapiens,ZNF789,other,293T,None,None,1,ZNF789
63580|ZNF239,0.967643134711888,-0.0142847802958852,Homo sapiens,ZNF239,,HEK293,Epithelium,Embryonic Kidney,1,ZNF239
77095|ZNF548,0.9677445795082,-0.0142392525548825,Homo sapiens,ZNF548,tf,293T,None,None,0,ZNF548
39347|USP49,0.967750917366083,-0.0142364083253712,Homo sapiens,USP49,predicted chromatin regulator,HCT-116,None,Colon,1,USP49
77051|ZNF737,0.967862096879489,-0.0141865175167531,Homo sapiens,ZNF737,tf,293T,None,None,0,ZNF737
65142|ZNF320,0.968188155634935,-0.0140402346199934,Homo sapiens,ZNF320,,HEK293,Epithelium,Embryonic Kidney,1,ZNF320
77064|ZNF675,0.968265921352724,-0.0140053531089505,Homo sapiens,ZNF675,tf,293T,None,None,1,ZNF675
77070|ZNF626,0.968725664036916,-0.0137991945318094,Homo sapiens,ZNF626,other,293T,None,None,0,ZNF626
42877|ZBTB2,0.968852972312145,-0.0137421240413785,Homo sapiens,ZBTB2,tf,LoVo,None,Colon,0,ZBTB2
65137|ZBTB18,0.969083057741514,-0.0136389990349169,Homo sapiens,ZBTB18,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB18
77177|ZNF124,0.9697071490028,-0.0133594026150475,Homo sapiens,ZNF124,tf,293T,None,None,1,ZNF124
73926|ZNF816,0.96973916969961,-0.0133450620150542,Homo sapiens,ZNF816,,293T,None,None,1,ZNF816
77109|ZNF484,0.969811803014057,-0.0133125346433837,Homo sapiens,ZNF484,tf,293T,None,None,1,ZNF484
73971|ZNF197,0.969822002875047,-0.013307967035487,Homo sapiens,ZNF197,,293T,None,None,1,ZNF197
77076|ZNF614,0.969858955693553,-0.0132914195665861,Homo sapiens,ZNF614,tf,293T,None,None,1,ZNF614
42765|HOXC8,0.970572501187804,-0.0129720175247268,Homo sapiens,HOXC8,tf,LoVo,None,Colon,0,HOXC8
77167|ZNF180,0.970615417015497,-0.0129528147396883,Homo sapiens,ZNF180,tf,293T,None,None,1,ZNF180
63425|DDX20,0.971020254151493,-0.012771711209926,Homo sapiens,DDX20,,K562,Erythroblast,Bone Marrow,1,DDX20
42689|LHX5,0.971085356971324,-0.0127425945694532,Homo sapiens,LHX5,tf,LoVo,None,Colon,1,LHX5
46147|MTA3,0.971329445784394,-0.0126334454577203,Homo sapiens,MTA3,tf,GM12878,B Lymphocyte,Blood,1,MTA3
43669|TET3,0.971417258934681,-0.0125941847897791,Homo sapiens,TET3,cr,HEK293T,Epithelium,Embryonic Kidney,0,TET3
63872|ZNF138,0.97142846304828,-0.0125891757613671,Homo sapiens,ZNF138,,HEK293,Epithelium,Embryonic Kidney,1,ZNF138
77137|ZNF333,0.971630031110911,-0.0124990704990646,Homo sapiens,ZNF333,tf,293T,None,None,1,ZNF333
73950|ZNF3,0.971856376850087,-0.0123979113599336,Homo sapiens,ZNF3,tf,293T,None,None,1,ZNF3
77146|ZNF284,0.972036055778425,-0.0123176254696203,Homo sapiens,ZNF284,tf,293T,None,None,1,ZNF284
"56245|TEAD1, TEAD4",0.972435322963078,-0.0121392741300914,Homo sapiens,"TEAD1, TEAD4",tf,CClp1,None,None,1,"TEAD1, TEAD4"
77092|ZNF555,0.972610285842844,-0.0120611418610267,Homo sapiens,ZNF555,tf,293T,None,None,1,ZNF555
77049|ZNF74,0.972641268976894,-0.012047307347832,Homo sapiens,ZNF74,tf,293T,None,None,0,ZNF74
54380|LMTK3,0.973078455932019,-0.0118521426661615,Homo sapiens,LMTK3,not sure,MCF-7,Epithelium,Breast,1,LMTK3
65112|SP4,0.973348778931026,-0.0117315116089582,Homo sapiens,SP4,tf,HEK293,Epithelium,Embryonic Kidney,1,SP4
70855|NPAT,0.97395305085008,-0.0114619776677643,Homo sapiens,NPAT,tf,U2OS,osteosarcoma,None,0,NPAT
62763|ZNF24,0.974112211930619,-0.0113910120995296,Homo sapiens,ZNF24,,K562,Erythroblast,Bone Marrow,1,ZNF24
2898|SMC3,0.974176826481612,-0.0113622055493678,Homo sapiens,SMC3,predicted chromatin regulator,V6.5,Embryonic Stem Cell,None,0,SMC3
39008|H3Pan,0.974419938146436,-0.0112538382801784,Homo sapiens,H3Pan,other,A549,Epithelium,Lung,0,H3Pan
77130|ZNF398,0.975592914366461,-0.0107313625841388,Homo sapiens,ZNF398,tf,293T,None,None,1,ZNF398
65213|ZNF454,0.975764654498329,-0.010654917556355,Homo sapiens,ZNF454,,HEK293,Epithelium,Embryonic Kidney,0,ZNF454
46294|CEBPD,0.975888151329574,-0.0105999549192982,Homo sapiens,CEBPD,tf,K562,Erythroblast,Bone Marrow,1,CEBPD
63394|ZNF488,0.975975002960105,-0.0105613055049414,Homo sapiens,ZNF488,,HEK293,Epithelium,Embryonic Kidney,1,ZNF488
71951|BANP,0.976438563923972,-0.0103550766855653,Homo sapiens,BANP,tf,HCT-116,Human colorectal carcinoma,None,0,BANP
62889|ZNF518A,0.976472222283184,-0.0103401065806528,Homo sapiens,ZNF518A,,HEK293,Epithelium,Embryonic Kidney,1,ZNF518A
77055|ZNF714,0.976604836209672,-0.0102811293924918,Homo sapiens,ZNF714,other,293T,None,None,1,ZNF714
39915|ELL,0.976970348825394,-0.0101186169740886,Homo sapiens,ELL,predicted chromatin regulator,HCT-116,None,Colon,0,ELL
69364|MYCN,0.977085355377327,-0.0100674959023224,Homo sapiens,MYCN,tf,SK-N-BE(2)-C,Neuroblastoma cell,None,1,MYCN
35049|SPDEF,0.97726422479378,-0.00998799937667336,Homo sapiens,SPDEF,tf,MCF-7,Epithelium,Breast,0,SPDEF
39919|ICE1,0.977306610289457,-0.00996916374630577,Homo sapiens,ICE1,other,HCT-116,None,Colon,1,ICE1
64454|AEBP2,0.977411781145557,-0.00992243054657217,Homo sapiens,AEBP2,tf,HEK293,Epithelium,Embryonic Kidney,1,AEBP2
1329|POLR3A,0.977660873993547,-0.00981176494070348,Homo sapiens,POLR3A,tf,HeLa,Epithelium,Cervix,0,POLR3A
49240|ELK4,0.977774651845907,-0.00976122572031446,Homo sapiens,ELK4,tf,DU145,Epithelium,Prostate,1,ELK4
42807|ZNF639,0.977933426957696,-0.00969070890258234,Homo sapiens,ZNF639,tf,LoVo,None,Colon,0,ZNF639
8560|RYBP,0.978390995300465,-0.00948755301726907,Homo sapiens,RYBP,tf,HEK293T,Epithelium,Embryonic Kidney,1,RYBP
42805|ZNF281,0.978951738820025,-0.0092387178810153,Homo sapiens,ZNF281,tf,LoVo,None,Colon,0,ZNF281
77028|ZNF805,0.979152228369435,-0.0091497833742157,Homo sapiens,ZNF805,other,293T,None,None,1,ZNF805
76830|SETX,0.979696433150357,-0.0089084731146703,Homo sapiens,SETX,other,A549,Epithelium,Lung,0,SETX
44131|SRCAP,0.979784581191474,-0.00886939929094522,Homo sapiens,SRCAP,cr,None,T Lymphocyte,Blood,1,SRCAP
38826|ZIC2,0.979906249501739,-0.00881547254391899,Homo sapiens,ZIC2,tf,LoVo,None,Colon,0,ZIC2
2400|TDRD3,0.979963652955151,-0.00879003207663589,Homo sapiens,TDRD3,cr,MCF-7,Epithelium,Breast,1,TDRD3
45605|YY1,0.980800917601601,-0.00841913651537715,Homo sapiens,YY1,tf,GM12878,B Lymphocyte,Blood,0,YY1
77043|ZNF777,0.980823511002899,-0.00840913236843823,Homo sapiens,ZNF777,tf,293T,None,None,1,ZNF777
77178|ZNF114,0.980930877891726,-0.00836159446291123,Homo sapiens,ZNF114,tf,293T,None,None,0,ZNF114
38759|ETV5,0.98136136117683,-0.00817104535452757,Homo sapiens,ETV5,tf,LoVo,None,Colon,1,ETV5
77063|ZNF681,0.981477091990265,-0.00811983252686118,Homo sapiens,ZNF681,tf,293T,None,None,1,ZNF681
73339|MCM3,0.981498914059412,-0.00811017657163273,Homo sapiens,MCM3,,None,None,None,1,MCM3
58829|CD59,0.981927002794971,-0.00792079679726143,Homo sapiens,CD59,other,Raji,B Lymphocyte,Blood,0,CD59
63090|PRPF4,0.982191623269896,-0.0078037741172373,Homo sapiens,PRPF4,,HepG2,Epithelium,Liver,1,PRPF4
62871|ZBTB11,0.982200034818803,-0.00780005480875869,Homo sapiens,ZBTB11,,MCF-7,Epithelium,Breast,1,ZBTB11
42865|RFX7,0.982358249051485,-0.00773010364576683,Homo sapiens,RFX7,tf,LoVo,None,Colon,0,RFX7
8533|VEZF1,0.982447281124392,-0.00769074490271711,Homo sapiens,VEZF1,tf,HeLa-S3,Epithelium,Cervix,1,VEZF1
64495|ZNF781,0.982448118521613,-0.00769037472831269,Homo sapiens,ZNF781,,HEK293,Epithelium,Embryonic Kidney,1,ZNF781
77062|ZNF682,0.982558163941006,-0.00764173150627555,Homo sapiens,ZNF682,tf,293T,None,None,1,ZNF682
43552|C17orf96,0.982578637383072,-0.00763268226053432,Homo sapiens,C17orf96,not sure,HEK293T,Epithelium,Embryonic Kidney,0,C17orf96
76999|PITX3,0.982760515663796,-0.00755230047625095,Homo sapiens,PITX3,tf,SH-SY5Y,Neuron,Midbrain,1,PITX3
77128|ZNF425,0.983101600334709,-0.0074015969343086,Homo sapiens,ZNF425,other,293T,None,None,1,ZNF425
77075|ZNF615,0.98348146093672,-0.0072338223117701,Homo sapiens,ZNF615,tf,293T,None,None,1,ZNF615
64308|ZNF837,0.983603406762682,-0.00717997572869285,Homo sapiens,ZNF837,,HEK293,Epithelium,Embryonic Kidney,1,ZNF837
68962|PRDM14,0.984066947838621,-0.0069753547314113,Homo sapiens,PRDM14,tf,NCCIT,Embryonal carcinoma cell,None,1,PRDM14
64816|ZMIZ1,0.984084155551041,-0.0069677605842573,Homo sapiens,ZMIZ1,not sure,K562,Erythroblast,Bone Marrow,1,ZMIZ1
8662|HDAC3,0.984092622582505,-0.00696402394323611,Homo sapiens,HDAC3,cr,VCaP,Epithelium,Prostate,1,HDAC3
63203|ZNF354C,0.984235436442387,-0.00690100266879923,Homo sapiens,ZNF354C,,HEK293,Epithelium,Embryonic Kidney,1,ZNF354C
54105|DAXX,0.984568006696758,-0.00675428062989237,Homo sapiens,DAXX,not sure,PC-3,Epithelium,Prostate,1,DAXX
38827|FOXG1,0.985105730601472,-0.0065171545252139,Homo sapiens,FOXG1,tf,LoVo,None,Colon,1,FOXG1
41630|POLR3GL,0.985182821592061,-0.00648316946064319,Homo sapiens,POLR3GL,tf,IMR90,Fibroblast,Lung,1,POLR3GL
2085|L3MBTL2,0.985246381351386,-0.00645515155194158,Homo sapiens,L3MBTL2,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,0,L3MBTL2
64090|TEAD2,0.985389045522465,-0.00639227004526807,Homo sapiens,TEAD2,tf,K562,Erythroblast,Bone Marrow,1,TEAD2
47100|CBFA2T3,0.985445057970788,-0.00636758415497619,Homo sapiens,CBFA2T3,tf,CAL-1,Dendritic Cell,None,1,CBFA2T3
64618|HDAC8,0.986000586434487,-0.00612282675738307,Homo sapiens,HDAC8,cr,K562,Erythroblast,Bone Marrow,1,HDAC8
45877|XRCC4,0.986137089398595,-0.00606270673138645,Homo sapiens,XRCC4,tf,K562,Erythroblast,Bone Marrow,0,XRCC4
42773|NFYB,0.986143826213454,-0.00605973985025324,Homo sapiens,NFYB,tf,LoVo,None,Colon,0,NFYB
77157|ZNF223,0.986678123925504,-0.00582450062484438,Homo sapiens,ZNF223,other,293T,None,None,1,ZNF223
63050|ZNF292,0.986857233657127,-0.00574567115972844,Homo sapiens,ZNF292,,HEK293,Epithelium,Embryonic Kidney,1,ZNF292
62761|PKNOX1,0.986871971750333,-0.00573918529273553,Homo sapiens,PKNOX1,tf,K562,Erythroblast,Bone Marrow,1,PKNOX1
70762|HDAC4,0.987449016086162,-0.00548531859168328,Homo sapiens,HDAC4,cr,MM1.S,B Lymphocyte,Blood,1,HDAC4
38835|DLX6,0.987505781772656,-0.00546035293227747,Homo sapiens,DLX6,tf,LoVo,None,Colon,0,DLX6
63799|ZBTB40,0.987821506972682,-0.00532152255807282,Homo sapiens,ZBTB40,,HepG2,Epithelium,Liver,1,ZBTB40
65216|ZNF563,0.988353023729847,-0.00508790473064345,Homo sapiens,ZNF563,,HEK293,Epithelium,Embryonic Kidney,1,ZNF563
45787|SMARCC2,0.988607575771612,-0.00497606583235217,Homo sapiens,SMARCC2,cr,HeLa-S3,Epithelium,Cervix,1,SMARCC2
46246|SP2,0.989004660617149,-0.00480166181481161,Homo sapiens,SP2,predicted chromatin regulator,HepG2,Epithelium,Liver,1,SP2
50378|EZH1,0.989105322825924,-0.00475746099462367,Homo sapiens,EZH1,cr,None,Proerythroblast,Fetal Liver,1,EZH1
44144|PHF6,0.989163392241756,-0.00473196473450665,Homo sapiens,PHF6,predicted chromatin regulator,Jurkat,T Lymphocyte,Blood,1,PHF6
73976|ZNF101,0.989172645473608,-0.00472790210059996,Homo sapiens,ZNF101,,293T,None,None,1,ZNF101
77078|ZNF611,0.989336622046514,-0.00465591444594839,Homo sapiens,ZNF611,tf,293T,None,None,1,ZNF611
63428|INSM2,0.989513949011323,-0.00457807923833671,Homo sapiens,INSM2,,HEK293,Epithelium,Embryonic Kidney,1,INSM2
38726|HBP1,0.989595884365036,-0.00454211956453727,Homo sapiens,HBP1,tf,LoVo,None,Colon,1,HBP1
38808|BARHL1,0.989870286504305,-0.00442171201484114,Homo sapiens,BARHL1,tf,LoVo,None,Colon,0,BARHL1
45947|NELFE,0.98993675760807,-0.00439254954300536,Homo sapiens,NELFE,not sure,K562,Erythroblast,Bone Marrow,1,NELFE
64553|HIC1,0.989942251768889,-0.00439013921013636,Homo sapiens,HIC1,,HEK293,Epithelium,Embryonic Kidney,1,HIC1
62817|ZFP3,0.990060037215414,-0.00433846899761297,Homo sapiens,ZFP3,,HEK293,Epithelium,Embryonic Kidney,1,ZFP3
64129|ILK,0.990644281153114,-0.00408226323965678,Homo sapiens,ILK,,K562,Erythroblast,Bone Marrow,1,ILK
62555|ZNF600,0.990881651483469,-0.00397821350360619,Homo sapiens,ZNF600,,HEK293,Epithelium,Embryonic Kidney,1,ZNF600
63935|YBX3,0.990894863573513,-0.00397242280242771,Homo sapiens,YBX3,tf,K562,Erythroblast,Bone Marrow,1,YBX3
38694|E2F3,0.99097776160972,-0.00393609134575509,Homo sapiens,E2F3,tf,LoVo,None,Colon,1,E2F3
9211|THAP1,0.991147719655041,-0.00386161387990711,Homo sapiens,THAP1,tf,HeLa,Epithelium,Cervix,1,THAP1
77032|ZNF793,0.991280880106468,-0.00380327044261357,Homo sapiens,ZNF793,other,293T,None,None,1,ZNF793
63399|ZFP37,0.991449702031393,-0.00372931341460671,Homo sapiens,ZFP37,,HEK293,Epithelium,Embryonic Kidney,1,ZFP37
62487|ZNF202,0.991465665002873,-0.00372232105321409,Homo sapiens,ZNF202,,HEK293,Epithelium,Embryonic Kidney,1,ZNF202
38845|DBP,0.991581209061711,-0.00367171191443558,Homo sapiens,DBP,tf,LoVo,None,Colon,0,DBP
49629|TFAP2C,0.991613821925246,-0.00365742830999721,Homo sapiens,TFAP2C,predicted transcription factor,MCF-7,Epithelium,Breast,1,TFAP2C
38856|ATOH1,0.991631534166861,-0.00364967099568203,Homo sapiens,ATOH1,tf,LoVo,None,Colon,1,ATOH1
59006|JMJD1C,0.99163881448865,-0.00364648252106837,Homo sapiens,JMJD1C,predicted chromatin regulator,THP-1,Monocyte,Blood,1,JMJD1C
42772|MXD3,0.991658016936479,-0.00363807276918504,Homo sapiens,MXD3,tf,LoVo,None,Colon,1,MXD3
42762|GMEB2,0.991984962816509,-0.00349491112738461,Homo sapiens,GMEB2,tf,LoVo,None,Colon,1,GMEB2
63678|ZNF423,0.992017757533941,-0.00348055372285911,Homo sapiens,ZNF423,,HEK293,Epithelium,Embryonic Kidney,1,ZNF423
45630|WRNIP1,0.99201861504101,-0.00348017831584216,Homo sapiens,WRNIP1,predicted chromatin regulator,GM12878,B Lymphocyte,Blood,1,WRNIP1
38815|MXD1,0.992313586111387,-0.00335106252660605,Homo sapiens,MXD1,tf,LoVo,None,Colon,0,MXD1
77041|ZNF780A,0.992663873696764,-0.00319778323747768,Homo sapiens,ZNF780A,tf,293T,None,None,1,ZNF780A
38791|HOXA10,0.992943149293076,-0.00307561621267939,Homo sapiens,HOXA10,tf,LoVo,None,Colon,0,HOXA10
77102|ZNF525,0.993043293390562,-0.00303181729438314,Homo sapiens,ZNF525,other,293T,None,None,1,ZNF525
62985|ZNF391,0.993102324778615,-0.00300600145705131,Homo sapiens,ZNF391,,HEK293,Epithelium,Embryonic Kidney,1,ZNF391
77184|ZKSCAN3,0.993246790913753,-0.00294282943464369,Homo sapiens,ZKSCAN3,tf,293T,None,None,1,ZKSCAN3
62981|ZBED1,0.993358022422944,-0.00289419648018626,Homo sapiens,ZBED1,,GM12878,B Lymphocyte,Blood,1,ZBED1
65192|ZBTB6,0.993689227381246,-0.00274941835564441,Homo sapiens,ZBTB6,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB6
63632|ZNF501,0.993805575232703,-0.00269857119885122,Homo sapiens,ZNF501,,HEK293,Epithelium,Embryonic Kidney,1,ZNF501
62653|RAD51,0.993871278589773,-0.00266985968533383,Homo sapiens,RAD51,predicted chromatin regulator,HepG2,Epithelium,Liver,1,RAD51
38812|ASCL2,0.993872234221861,-0.00266944210052987,Homo sapiens,ASCL2,tf,LoVo,None,Colon,1,ASCL2
45742|KAT2B,0.993922689910785,-0.00264739492954758,Homo sapiens,KAT2B,predicted chromatin regulator,HeLa-S3,Epithelium,Cervix,1,KAT2B
43556|CBX6,0.99393905205917,-0.00264024554827452,Homo sapiens,CBX6,cr,None,Epithelium,Mammary Gland,1,CBX6
63362|C11orf30,0.994000116460067,-0.00261356471942585,Homo sapiens,C11orf30,,K562,Erythroblast,Bone Marrow,1,C11orf30
64839|NONO,0.994100995128375,-0.00256949145899641,Homo sapiens,NONO,,MCF-7,Epithelium,Breast,1,NONO
49742|SSU72,0.994169735571123,-0.00253946175074795,Homo sapiens,SSU72,other,H1,Embryonic Stem Cell,Embryo,1,SSU72
46240|NFIC,0.994178731650818,-0.00253553190863521,Homo sapiens,NFIC,tf,HepG2,Epithelium,Liver,1,NFIC
1218|GATAD1,0.994239023598465,-0.00250919492778177,Homo sapiens,GATAD1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,GATAD1
38830|FEV,0.994376847393456,-0.00244899615877042,Homo sapiens,FEV,tf,LoVo,None,Colon,1,FEV
