,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
64772|SUPT5H,0.00000000000000000000000000000016531014024285512264612069602645788820915452258794517716606612428106517013418141417077946640665022146641697362646031521715048231651248637847050873800571501039498428347928560533957506469910054706755676,Homo sapiens,SUPT5H,tf,K562,Erythroblast,Bone Marrow,1,SUPT5H
52303|BCL6,0.00000000000000000000000000000017462914693841923814395314020149715231105883842898024742278965832258737199099590114386895149832910546753571296645587792124569828441452276048827799038284077278120003847488443733135701224768561898282911,Homo sapiens,BCL6,predicted transcription factor,None,T Lymphocyte,Tonsil,1,BCL6
72793|LMNA,0.00000000000000000000000000000018386694414082447696346799822744726320156038718044960642318129905947343502597036056440320930276867397185880114389282997997795103323456291770647168991721439773396443474258745779252481196537251321127351,Homo sapiens,LMNA,not sure,HeLa,Epithelium,Cervix,1,LMNA
55895|T,0.00000000000000000000000000000026106001345742167491647326003112118455795179985324833815304609402837697884589181806676736529585744485078999484978203559307783066669337050495222873016754169969017139328806825483556580237424966893718067,Homo sapiens,T,tf,None,Fibroblast,None,1,T
46136|GABPA,0.00000000000000000000000000000070130139304829031588130869323629809969027439284910283790877394205303017404353323818458113846748603504706315257796984056654510313869261297940439627694670204533565698932776323063563300907148226077705753,Homo sapiens,GABPA,tf,GM12878,B Lymphocyte,Blood,1,GABPA
44028|BRCA1,0.00000000000000000000000000000093718918590584765760330834022745360030420686417564568213919985576801752152888578693809019453757657297915324961582562679227349937642436889438657143097484577308298884337088591838192200778742117834131025,Homo sapiens,BRCA1,predicted chromatin regulator,MCF-10A,Epithelium,Breast,1,BRCA1
70816|SP1,0.00000000000000000000000000000096499894142205342510313870992639822052921121264635686031298851919566989759091843854580248675361238312627433707905942550751860603051441123407413131241579661992892930587225735013296580952131711549843151,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1,SP1
1219|GATAD1,0.0000000000000000000000000000012801473175312386669836649321539397997698117373318410238777357455482367985956210271023283833734434728919010509685089859268614662798784042176228990675884974759992464706484669040432256481267330387458732,Homo sapiens,GATAD1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,GATAD1
72703|NUP98-HOXA9,0.0000000000000000000000000000014257630959897565238716233950624213155129566784398730344476209148954595792882228779584233362783248764909262774804486666105298931798959188558726826656624117325970153274313441509837495176983575656044328,Homo sapiens,NUP98-HOXA9,other,HEK293FT,None,Kidney,1,NUP98-HOXA9
42637|CREBBP,0.0000000000000000000000000000014291099224069530815347304287913921855902987392218665104078609536547317448348849641855367270191961737695766536062237431043200301203825971597450576796837964334334094459301216955965819586461921795701615,Homo sapiens,CREBBP,cr,HEK293,Epithelium,Embryonic Kidney,1,CREBBP
45801|MAFF,0.0000000000000000000000000000031012166143920334447917439826983088480710304903661860467210966929089148920204516056723771893615409636323125641538119197698898111105301294944959921783504526028089718690780403879731943578825568674563985,Homo sapiens,MAFF,tf,HepG2,Epithelium,Liver,1,MAFF
67518|GATA3,0.0000000000000000000000000000048122399352923302310719145841403647326679330524151406853284157267983535819489174185657193272664398348148011105315485625030438340563721359704653811755745168144876828126461724061024510375078096458300264,Homo sapiens,GATA3,tf,MDA-MB-231,Epithelium,Mammary Gland,1,GATA3
68632|KMT2D,0.0000000000000000000000000000054595996207249700465530657998898919305358727106721065508836046925893318228217066457871356659532712096163363289981257024165827880452016537022885087844087258987471033637408028521035126545471072786934595,Homo sapiens,KMT2D,cr,None,patient derived xenograft cells,None,1,KMT2D
38784|RFX1,0.0000000000000000000000000000074682809367275669864363695634657895514423623884745283504026898916134335590235441589156547501676141108430163972674035616381654703681978043897034542468896374159146736810864553676367544233233837800349364,Homo sapiens,RFX1,tf,LoVo,None,Colon,1,RFX1
50107|CHRM2,0.0000000000000000000000000000078851624232654718236822409799921602714154529357675223589738020372217343769953256403092834263474080245016397435887975303800770133527718690299342176292205837790602173922013278074118726385225650649449919,Homo sapiens,CHRM2,predicted chromatin regulator,U937,None,Pleura,1,CHRM2
56353|CDK8,0.0000000000000000000000000000082701194707857432516452342455454263753508770034337008540782381969176104333622087336148982726188916846702418611505455474977520949070684810305229223510582215220160015089117568652878450778683364710676444,Homo sapiens,CDK8,tf,MOLM-14,Myeloid Cell,None,1,CDK8
74347|NEUROD1,0.000000000000000000000000000017922763039431696390434825972554183573205968423476824627075528475674730409536329343921198696400952626713367064209491960211220124185041238832592475803422985506630215180850640734916849088285564129781456,Homo sapiens,NEUROD1,tf,D-341,None,None,1,NEUROD1
39460|FOXM1,0.000000000000000000000000000018257569101100024517910964735697075277740263988139211112294093140313524231650573964429930199062731569397156025999821796747899313660556118295060999260096002556552399477558269539321044460687068361769054,Homo sapiens,FOXM1,tf,MDA-MB-231,Epithelium,Breast,1,FOXM1
56048|CREB1,0.000000000000000000000000000023911404353360343131105882849780916748870593611128841459891495807599283863839132510588732675919014422985893183049946387765720866568433083407980113633062090362361677891070200491307751437091181721265367,Homo sapiens,CREB1,tf,HepG2,Epithelium,Liver,1,CREB1
4929|TAFII,0.000000000000000000000000000024233199609300321702196060301308361823280614117542524677678978854270128653915828755867146232215813117667652669758885987232602527077236900427562538893418796836235962538096695890285355647817018114476455,Homo sapiens,TAFII,not sure,H1,Embryonic Stem Cell,Embryo,1,TAFII
41831|ZBTB17,0.000000000000000000000000000025996231870710966688441372839027524466589261950724096564130666744386829542486894065189462301726169955725614457492656356910094783644113194005674088366860125255766599113846342986149631034683253794142037,Homo sapiens,ZBTB17,tf,MDA-MD-231,Epithelium,Mammary Gland,1,ZBTB17
42775|NPAT,0.000000000000000000000000000028297660618836478959105709872455963777567209099824252758765032416114981250932926402720593593920724400620965015828258171061311471644669351419731591953173589225872827235286501998121660750245676935283601,Homo sapiens,NPAT,tf,LoVo,None,Colon,1,NPAT
45802|CHD2,0.000000000000000000000000000040239622438945602858292998061542613124002089454111284439200520671941778459195312576948669304090368793702812108129325521482851251822777694435931474924016720736434988711931707968400358239572714518695511,Homo sapiens,CHD2,cr,HepG2,Epithelium,Liver,1,CHD2
8564|TBL1X,0.000000000000000000000000000050871721709992462675473819743297001912870761013582877980857846478243256807334197992586224720718579511342609310255753786709119604188014096725871417085752126554805802749423600751053613328083021077410527,Homo sapiens,TBL1X,cr,HEK293T,Epithelium,Embryonic Kidney,1,TBL1X
64797|CREM,0.000000000000000000000000000071240568944963105968341808684578670031142778246510654809968951330897435662439066568896949324978130019457113281917501918426852649162825387373413359500300970223664186521027109526383052211215543034370842,Homo sapiens,CREM,tf,HepG2,Epithelium,Liver,1,CREM
36230|TTF2,0.000000000000000000000000000086403973143256196366088231385211064577348671624849051523908035571963113059879301437727079423750806371420743289142080969838259936418406315660402621898482055049155125750325303490531929257646270563484791,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
72608|HEXIM1,0.000000000000000000000000000094440901980223313011710302137686023669187681310522906305819197993286604540867463569967821963921166745599083586082586055544738053739339431952784840612744695243016221703988802209753119498117791794709221,Homo sapiens,HEXIM1,other,A375,Melanoma Cell,None,1,HEXIM1
42708|ATF2,0.00000000000000000000000000009554106400038677466889391222948873377592067719535646008895967404052239190388788214715860206965671240033195794446933357088947765655311076773668461812672850302413172213324768953456771490506134630166513,Homo sapiens,ATF2,predicted transcription factor,LoVo,None,Colon,1,ATF2
37354|JUN,0.00000000000000000000000000011572261331459810665542648760984739859445624526381626550150747818203302502117259491929770651261624464969950102551428202741626580807758744567666390274394376649397384121519373267218586293313786027537031,Homo sapiens,JUN,tf,A549,Epithelium,Lung,1,JUN
69872|AFF4,0.00000000000000000000000000015887469033775177905569563384423173278081676570032743752204235193355357063012463182543950242641564553121943204485830034155780224920651987461416230451566420534132380584084191008934250027852766744022884,Homo sapiens,AFF4,tf,None,Th1,None,1,AFF4
36841|TCF7L2,0.00000000000000000000000000018770175289139892668905666513450896525526212403333607712079894216603582702954661540918278748427692936276699362134971844952199186944449206412098404527626025652090219302778586389904437402306838363375193,Homo sapiens,TCF7L2,tf,MDA-MB-453,Epithelium,Mammary Gland,1,TCF7L2
76469|PHF2,0.00000000000000000000000000019988111266071645107222837969871882212543592508064900869955628677493566701730493582929249090246848128454109129677125610436301704385976382527863188908585751697991466367510325379489952355890822859926758,Homo sapiens,PHF2,tf,None,Mesenchymal Cell,None,1,PHF2
46241|MYBL2,0.00000000000000000000000000028413426017586175390047336795329391034378634294595517994619685535905772332007934183992330785564749505744365085700523558065344686221419024463653358339247068845844203883867747542358117729014119800907693,Homo sapiens,MYBL2,tf,HepG2,Epithelium,Liver,1,MYBL2
50373|EZH1,0.00000000000000000000000000034157625741523063076276267677188970031907099956472387442653938348986425523818099430573063936892878372681757420798845746072014483423936247471694428290168426371496271411372180478423209852628020312596968,Homo sapiens,EZH1,cr,None,Proerythroblast,Fetal Liver,1,EZH1
74681|SMAD4,0.00000000000000000000000000062660862147896310768751861543521959381562401631216893199831434909263333673672066428294148159908278914363796668033535379563411123683748997539987160398754422836215848673896223831898003988815706301354532,Homo sapiens,SMAD4,predicted transcription factor,HepG2,Epithelium,Liver,1,SMAD4
74686|KLF10,0.00000000000000000000000000075676736138847917391593768301330415357846719435389218901892664051436623039075293982676082209206687925162569389905758658461304371424405165247963871836268164817361387762258683647460608724296004628167598,Homo sapiens,KLF10,tf,HepG2,Epithelium,Liver,1,KLF10
69220|SLC22A2,0.00000000000000000000000000078233218941531048891923733422080882970041718313995640399655580816441103826626718625279514491665940717780182627658143505899117747851108152707573733843335471613566490098040075628925586925489140241470277,Homo sapiens,SLC22A2,not sure,HBL1,B cell lymphoma,None,1,SLC22A2
45815|MAFK,0.00000000000000000000000000082405574903586008619836127510221617607103438903908607336724932524546036143401463101697101868302506644631529697439348378632209995290546350370560508500858250765912570871786376044289902548435039416318463,Homo sapiens,MAFK,tf,HepG2,Epithelium,Liver,1,MAFK
45776|E2F6,0.0000000000000000000000000010229217102097937715806930259460904306599551535073442483860694869618760333937567931724885495354894166777851584615080593042098389727331199396260227740092246099593358402108618518927404084096821058813989,Homo sapiens,E2F6,tf,HeLa-S3,Epithelium,Cervix,1,E2F6
43400|XBP1,0.0000000000000000000000000024598237456971683442016007944574339737988352316627892575143367091262047753024948358380493110163679274953800909656467516935063801831254566961932017605843076160399413254195864198591454070234540147677129,Homo sapiens,XBP1,tf,T47D,Epithelium,Mammary Gland,1,XBP1
