,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
36077|MYOD1,0.0015393046167310742,Homo sapiens,MYOD1,tf,None,None,Muscle,1,MYOD1
52214|TALE,0.0015660049212517513,Homo sapiens,TALE,other,HEK293T,Epithelium,Embryonic Kidney,1,TALE
65146|ZBTB14,0.001586581080162186,Homo sapiens,ZBTB14,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB14
1|BTAF1,0.0016549092794338471,Homo sapiens,BTAF1,tf,HeLa,Epithelium,Cervix,0,BTAF1
77098|ZNF534,0.0016974762040644076,Homo sapiens,ZNF534,tf,293T,None,None,1,ZNF534
77257|ZNF75A,0.0017493626421366537,Homo sapiens,ZNF75A,tf,MCF-7,None,None,1,ZNF75A
77026|ZNF81,0.001786546199310457,Homo sapiens,ZNF81,tf,293T,None,None,1,ZNF81
38641|ATF5,0.001819917557926487,Homo sapiens,ATF5,tf,LoVo,None,Colon,0,ATF5
38823|HES4,0.0018418306483928282,Homo sapiens,HES4,tf,LoVo,None,Colon,0,HES4
77127|ZNF429,0.0018437502021195762,Homo sapiens,ZNF429,other,293T,None,None,1,ZNF429
38808|BARHL1,0.0018746278709094177,Homo sapiens,BARHL1,tf,LoVo,None,Colon,0,BARHL1
69523|ZNF224,0.0018831809802073995,Homo sapiens,ZNF224,,HEK293,HEK 293 Cell Line,None,1,ZNF224
41850|ASCL1,0.0018999271660496975,Homo sapiens,ASCL1,tf,None,Fibroblast,None,1,ASCL1
51549|ZFP42,0.0019161505828133585,Homo sapiens,ZFP42,tf,HUES64,Embryonic Stem Cell,Embryo,1,ZFP42
62985|ZNF391,0.001934790165536382,Homo sapiens,ZNF391,,HEK293,Epithelium,Embryonic Kidney,1,ZNF391
35708|PIAS4,0.001996804818269804,Homo sapiens,PIAS4,other,WI-38,Fibroblast,Lung,1,PIAS4
55540|RAG1,0.0020848151451776653,Homo sapiens,RAG1,cr,Ramos,Thymocyte,None,1,RAG1
45748|IRF3,0.002174882230239261,Homo sapiens,IRF3,tf,HeLa-S3,Epithelium,Cervix,1,IRF3
77062|ZNF682,0.0022081566648592954,Homo sapiens,ZNF682,tf,293T,None,None,1,ZNF682
38656|MSX1,0.0022232884361605976,Homo sapiens,MSX1,tf,LoVo,None,Colon,0,MSX1
64575|MAFG,0.0022925289031324736,Homo sapiens,MAFG,tf,K562,Erythroblast,Bone Marrow,1,MAFG
64010|KLF7,0.00230039876162047,Homo sapiens,KLF7,,HEK293,Epithelium,Embryonic Kidney,1,KLF7
64977|WT1,0.002342878203506482,Homo sapiens,WT1,tf,HEK293,Epithelium,Embryonic Kidney,1,WT1
38829|LYL1,0.0023488750919202217,Homo sapiens,LYL1,predicted transcription factor,LoVo,None,Colon,1,LYL1
50456|AUTS2,0.002442839603197855,Homo sapiens,AUTS2,not sure,293T-Rex,None,None,1,AUTS2
38779|TEAD2,0.0024579464956384633,Homo sapiens,TEAD2,tf,LoVo,None,Colon,1,TEAD2
34366|SUMO1,0.002485647966025961,Homo sapiens,SUMO1,other,HeLa,Epithelium,Cervix,0,SUMO1
77183|ZKSCAN5,0.0025336004905997522,Homo sapiens,ZKSCAN5,tf,293T,None,None,1,ZKSCAN5
77144|ZNF287,0.0025728973228549834,Homo sapiens,ZNF287,tf,293T,None,None,1,ZNF287
8786|WHSC1,0.002610585952846023,Homo sapiens,WHSC1,cr,K562,Erythroblast,Bone Marrow,1,WHSC1
64212|H3F3A,0.0027054456135697236,Homo sapiens,H3F3A,,None,Neuron,None,1,H3F3A
71067|GATAD2B,0.0029000770839349155,Homo sapiens,GATAD2B,,HeLa,Epithelium,Cervix,1,GATAD2B
77066|ZNF671,0.0029811536108344527,Homo sapiens,ZNF671,tf,293T,None,None,1,ZNF671
5517|ARNT,0.0029844458012162067,Homo sapiens,ARNT,predicted transcription factor,786-O,Epithelium,Kidney,1,ARNT
38739|ELF2,0.0030103561998347517,Homo sapiens,ELF2,tf,LoVo,None,Colon,1,ELF2
77065|ZNF674,0.003060839988249797,Homo sapiens,ZNF674,tf,293T,None,None,1,ZNF674
62792|ZNF394,0.0031598204621474113,Homo sapiens,ZNF394,,HEK293,Epithelium,Embryonic Kidney,1,ZNF394
63678|ZNF423,0.0031899917732921,Homo sapiens,ZNF423,,HEK293,Epithelium,Embryonic Kidney,1,ZNF423
64348|ZNF644,0.003265096385977051,Homo sapiens,ZNF644,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZNF644
62529|ZNF175,0.0033009115672240075,Homo sapiens,ZNF175,,K562,Erythroblast,Bone Marrow,1,ZNF175
62620|CHAMP1,0.0033392600075813905,Homo sapiens,CHAMP1,,K562,Erythroblast,Bone Marrow,1,CHAMP1
42711|DR1,0.003533090344264078,Homo sapiens,DR1,tf,LoVo,None,Colon,1,DR1
38793|SMAD2,0.0035548193306391696,Homo sapiens,SMAD2,predicted transcription factor,LoVo,None,Colon,1,SMAD2
49623|RARG,0.0035660052073050452,Homo sapiens,RARG,tf,MCF-7,Epithelium,Breast,1,RARG
65178|ZNF22,0.003609265244068627,Homo sapiens,ZNF22,,HEK293,Epithelium,Embryonic Kidney,1,ZNF22
38661|CAMTA2,0.003620085561718389,Homo sapiens,CAMTA2,tf,LoVo,None,Colon,1,CAMTA2
4585|STAT4,0.003688799218482308,Homo sapiens,STAT4,tf,None,Lymphocyte,Blood,0,STAT4
63766|ZNF414,0.003704029620050009,Homo sapiens,ZNF414,,HEK293,Epithelium,Embryonic Kidney,1,ZNF414
38666|ZBTB7B,0.0037288513866379214,Homo sapiens,ZBTB7B,tf,LoVo,None,Colon,1,ZBTB7B
38832|TP73,0.0038882824591267573,Homo sapiens,TP73,predicted transcription factor,LoVo,None,Colon,1,TP73
38856|ATOH1,0.003994680656800309,Homo sapiens,ATOH1,tf,LoVo,None,Colon,1,ATOH1
38728|CASZ1,0.004115537099061373,Homo sapiens,CASZ1,tf,LoVo,None,Colon,0,CASZ1
64831|ZNF547,0.0041260525411604965,Homo sapiens,ZNF547,,HEK293,Epithelium,Embryonic Kidney,1,ZNF547
2651|PAX3,0.004306343152469361,Homo sapiens,PAX3,tf,RD,None,Muscle,0,PAX3
63822|GTF2E2,0.004387393180328936,Homo sapiens,GTF2E2,tf,K562,Erythroblast,Bone Marrow,1,GTF2E2
77113|ZNF468,0.004443406520841298,Homo sapiens,ZNF468,other,293T,None,None,1,ZNF468
38575|HSF2,0.004448327883695313,Homo sapiens,HSF2,tf,K562,Erythroblast,Bone Marrow,0,HSF2
77114|ZNF460,0.004769384246211039,Homo sapiens,ZNF460,tf,293T,None,None,1,ZNF460
63957|ZNF197,0.004786242121958162,Homo sapiens,ZNF197,,K562,Erythroblast,Bone Marrow,1,ZNF197
77133|ZNF343,0.004803781374856153,Homo sapiens,ZNF343,tf,293T,None,None,1,ZNF343
77076|ZNF614,0.004876003764779868,Homo sapiens,ZNF614,tf,293T,None,None,1,ZNF614
63398|ZFP37,0.0049401330064553495,Homo sapiens,ZFP37,,HEK293,Epithelium,Embryonic Kidney,1,ZFP37
77167|ZNF180,0.0049412406140854626,Homo sapiens,ZNF180,tf,293T,None,None,1,ZNF180
73940|ZNF558,0.005031994047702215,Homo sapiens,ZNF558,,293T,None,None,1,ZNF558
38826|ZIC2,0.005123866321806392,Homo sapiens,ZIC2,tf,LoVo,None,Colon,0,ZIC2
43085|7SK,0.00514522979579124,Homo sapiens,7SK,other,HEK293T,Epithelium,Embryonic Kidney,0,7SK
42717|HEYL,0.00523752569535918,Homo sapiens,HEYL,tf,LoVo,None,Colon,1,HEYL
54657|TLX1,0.00565364655491879,Homo sapiens,TLX1,tf,ALL-SIL,T Lymphocyte,Blood,1,TLX1
42884|ZNF217,0.00582422513205566,Homo sapiens,ZNF217,predicted transcription factor,LoVo,None,Colon,1,ZNF217
5454|BCAT1,0.005858086155986042,Homo sapiens,BCAT1,not sure,LS180,Epithelium,Colon,1,BCAT1
62811|COPS2,0.006064599562931483,Homo sapiens,COPS2,,K562,Erythroblast,Bone Marrow,1,COPS2
55491|STAT5,0.006329360337712475,Homo sapiens,STAT5,tf,MV4-11,Macrophage,Blood,1,STAT5
76943|SRPK1,0.006344898260516096,Homo sapiens,SRPK1,other,MCF-10A,Epithelium,None,1,SRPK1
77091|ZNF557,0.0065211680031079244,Homo sapiens,ZNF557,tf,293T,None,None,1,ZNF557
38835|DLX6,0.00652604161797804,Homo sapiens,DLX6,tf,LoVo,None,Colon,0,DLX6
63633|ZNF101,0.006623533066256959,Homo sapiens,ZNF101,,HEK293,Epithelium,Embryonic Kidney,1,ZNF101
45787|SMARCC2,0.0066816835446168454,Homo sapiens,SMARCC2,cr,HeLa-S3,Epithelium,Cervix,1,SMARCC2
33467|ELF5,0.006872603978046787,Homo sapiens,ELF5,tf,T47D,Epithelium,Mammary Gland,1,ELF5
33035|AHR,0.006894505149132646,Homo sapiens,AHR,tf,MCF-7,Epithelium,Breast,1,AHR
38807|ISL1,0.00701047375396785,Homo sapiens,ISL1,tf,LoVo,None,Colon,0,ISL1
62526|ZNF2,0.007066022893756352,Homo sapiens,ZNF2,,HEK293,Epithelium,Embryonic Kidney,1,ZNF2
"56245|TEAD1, TEAD4",0.007344630249883521,Homo sapiens,"TEAD1, TEAD4",tf,CClp1,None,None,1,"TEAD1, TEAD4"
4487|POLR3A,0.007371202525919329,Homo sapiens,POLR3A,tf,None,T Lymphocyte,Blood,1,POLR3A
52716|DYRK1A,0.007505751925095561,Homo sapiens,DYRK1A,not sure,T98G,None,Brain,0,DYRK1A
62769|ZNF71,0.0075058758677244986,Homo sapiens,ZNF71,,HEK293,Epithelium,Embryonic Kidney,1,ZNF71
73973|ZNF184,0.007541975364794173,Homo sapiens,ZNF184,,293T,None,None,0,ZNF184
38841|CREB3,0.00782300475108183,Homo sapiens,CREB3,tf,LoVo,None,Colon,1,CREB3
42891|ZNF84,0.007830758324563702,Homo sapiens,ZNF84,predicted transcription factor,LoVo,None,Colon,1,ZNF84
77097|ZNF540,0.007836761362386313,Homo sapiens,ZNF540,tf,293T,None,None,1,ZNF540
4598|STAT6,0.00796702860056725,Homo sapiens,STAT6,tf,None,T Lymphocyte,Cord blood,1,STAT6
77086|ZNF566,0.008120492602010365,Homo sapiens,ZNF566,tf,293T,None,None,1,ZNF566
42707|ARNT2,0.008266817832744855,Homo sapiens,ARNT2,tf,LoVo,None,Colon,1,ARNT2
38681|PHF20,0.008685081306087417,Homo sapiens,PHF20,cr,LoVo,None,Colon,0,PHF20
77096|ZNF543,0.008745911476538137,Homo sapiens,ZNF543,tf,293T,None,None,1,ZNF543
43448|GFI1B,0.00900029940916941,Homo sapiens,GFI1B,predicted transcription factor,None,Proerythroblast,Bone Marrow,1,GFI1B
77131|ZNF383,0.00908803473931441,Homo sapiens,ZNF383,tf,293T,None,None,1,ZNF383
76518|ZBTB16,0.009256230345853156,Homo sapiens,ZBTB16,tf,None,Stromal Cell,None,1,ZBTB16
42673|HOXD11,0.009438195687239137,Homo sapiens,HOXD11,tf,LoVo,None,Colon,0,HOXD11
65114|ZNF121,0.00947801835692097,Homo sapiens,ZNF121,,HEK293,Epithelium,Embryonic Kidney,1,ZNF121
64289|ZSCAN23,0.009513925915511756,Homo sapiens,ZSCAN23,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN23
72702|HOXA9,0.009550796389637295,Homo sapiens,HOXA9,tf,HEK293FT,None,Kidney,1,HOXA9
5976|TAT,0.009715783958103796,Homo sapiens,TAT,not sure,Jurkat,T Lymphocyte,Blood,0,TAT
77077|ZNF613,0.009731359981586862,Homo sapiens,ZNF613,tf,293T,None,None,1,ZNF613
77169|ZNF169,0.009756340313663237,Homo sapiens,ZNF169,tf,293T,None,None,1,ZNF169
38845|DBP,0.00987986017193504,Homo sapiens,DBP,tf,LoVo,None,Colon,0,DBP
67859|EBNA2,0.010034210361190454,Homo sapiens,EBNA2,other,GM12878,B Lymphocyte,Blood,0,EBNA2
63015|TSHZ1,0.010116277775895133,Homo sapiens,TSHZ1,tf,HEK293,Epithelium,Embryonic Kidney,1,TSHZ1
1367|ZNF274,0.010179385191037948,Homo sapiens,ZNF274,predicted transcription factor,HeLa,Epithelium,Cervix,0,ZNF274
77154|ZNF254,0.010194235707614852,Homo sapiens,ZNF254,tf,293T,None,None,1,ZNF254
2972|ATF7IP,0.010439534287634944,Homo sapiens,ATF7IP,cr,WM262,Melanocyte,Skin,1,ATF7IP
65061|ZNF554,0.010575444489045627,Homo sapiens,ZNF554,,HEK293,Epithelium,Embryonic Kidney,1,ZNF554
77095|ZNF548,0.010580924129821923,Homo sapiens,ZNF548,tf,293T,None,None,0,ZNF548
77262|HMG20A,0.0106484794159592,Homo sapiens,HMG20A,tf,GM12878,B Lymphocyte,Blood,1,HMG20A
62849|HDGF,0.010894965991973593,Homo sapiens,HDGF,,GM12878,B Lymphocyte,Blood,1,HDGF
73960|ZNF30,0.010934598521497196,Homo sapiens,ZNF30,,293T,None,None,0,ZNF30
77177|ZNF124,0.01113571402630481,Homo sapiens,ZNF124,tf,293T,None,None,1,ZNF124
77163|ZNF19,0.011153400579560602,Homo sapiens,ZNF19,tf,293T,None,None,1,ZNF19
77039|ZNF783,0.011168431199860496,Homo sapiens,ZNF783,tf,293T,None,None,1,ZNF783
71950|BANP,0.011257112798783275,Homo sapiens,BANP,tf,HCT-116,Human colorectal carcinoma,None,0,BANP
53650|LEF1,0.011273731336816972,Homo sapiens,LEF1,tf,None,Embryonic Stem Cell,None,1,LEF1
77067|ZNF662,0.011275200812764785,Homo sapiens,ZNF662,tf,293T,None,None,1,ZNF662
77084|ZNF570,0.011285488835564017,Homo sapiens,ZNF570,tf,293T,None,None,1,ZNF570
42865|RFX7,0.01149611105994336,Homo sapiens,RFX7,tf,LoVo,None,Colon,0,RFX7
63050|ZNF292,0.011541743821462003,Homo sapiens,ZNF292,,HEK293,Epithelium,Embryonic Kidney,1,ZNF292
73954|ZNF33A,0.011544088497975002,Homo sapiens,ZNF33A,,293T,None,None,1,ZNF33A
38678|HOXA13,0.011776113223163187,Homo sapiens,HOXA13,tf,LoVo,None,Colon,1,HOXA13
65059|ZFP82,0.011854702742094103,Homo sapiens,ZFP82,,HEK293,Epithelium,Embryonic Kidney,0,ZFP82
42851|HOXC11,0.011932683962974588,Homo sapiens,HOXC11,tf,LoVo,None,Colon,0,HOXC11
65169|ZBTB12,0.01195377225302735,Homo sapiens,ZBTB12,,HEK293,Epithelium,Embryonic Kidney,0,ZBTB12
77180|ZNF100,0.012040001388803234,Homo sapiens,ZNF100,other,293T,None,None,1,ZNF100
42763|HOXB6,0.012134341709917618,Homo sapiens,HOXB6,tf,LoVo,None,Colon,1,HOXB6
77053|ZNF730,0.012219761793417605,Homo sapiens,ZNF730,other,293T,None,None,1,ZNF730
77022|ZNF879,0.01288897484689655,Homo sapiens,ZNF879,tf,293T,None,None,1,ZNF879
77052|ZNF736,0.012961818237180345,Homo sapiens,ZNF736,other,293T,None,None,0,ZNF736
38761|RFX2,0.013226625495139033,Homo sapiens,RFX2,tf,LoVo,None,Colon,1,RFX2
64022|KLF13,0.013369732491123998,Homo sapiens,KLF13,tf,K562,Erythroblast,Bone Marrow,1,KLF13
73936|ZNF641,0.013443826844895423,Homo sapiens,ZNF641,,293T,None,None,0,ZNF641
1797|BRF1,0.013618968591168512,Homo sapiens,BRF1,tf,IMR90,Fibroblast,Lung,1,BRF1
1881|SNAPC2,0.013691503019292284,Homo sapiens,SNAPC2,not sure,IMR90,Fibroblast,Lung,0,SNAPC2
77168|ZNF17,0.013805855176080295,Homo sapiens,ZNF17,tf,293T,None,None,1,ZNF17
73967|ZNF225,0.014010944393701152,Homo sapiens,ZNF225,other,293T,None,None,1,ZNF225
62991|GLI4,0.014045160893283393,Homo sapiens,GLI4,,HEK293,Epithelium,Embryonic Kidney,1,GLI4
77101|ZNF527,0.01407065706849564,Homo sapiens,ZNF527,tf,293T,None,None,0,ZNF527
77036|ZNF789,0.014088607202598857,Homo sapiens,ZNF789,other,293T,None,None,1,ZNF789
43826|TERF2,0.014264566296637082,Homo sapiens,TERF2,predicted chromatin regulator,LCL,Lymphoblastoid,Blood,1,TERF2
47087|EPAS1,0.014304437006469162,Homo sapiens,EPAS1,tf,None,Macrophage,None,0,EPAS1
77192|RBAK,0.014324024791908585,Homo sapiens,RBAK,tf,293T,None,None,1,RBAK
42778|OVOL2,0.014365457789167813,Homo sapiens,OVOL2,tf,LoVo,None,Colon,1,OVOL2
36802|GREB1,0.014404645408033268,Homo sapiens,GREB1,not sure,MCF-7,Epithelium,Breast,1,GREB1
44029|PALB2,0.014504169077999118,Homo sapiens,PALB2,predicted transcription factor,MCF-10A,Epithelium,Breast,1,PALB2
63484|CSDE1,0.014512186220756063,Homo sapiens,CSDE1,,K562,Erythroblast,Bone Marrow,1,CSDE1
5983|SUPT20H,0.014582096097763064,Homo sapiens,SUPT20H,other,GM12878,B Lymphocyte,Blood,1,SUPT20H
77269|ZNF410,0.014684553258965227,Homo sapiens,ZNF410,tf,K562,Erythroblast,Bone Marrow,1,ZNF410
64445|OVOL3,0.0147935605825526,Homo sapiens,OVOL3,,HEK293,Epithelium,Embryonic Kidney,1,OVOL3
77129|ZNF417,0.014847405156734439,Homo sapiens,ZNF417,tf,293T,None,None,1,ZNF417
65108|OSR2,0.015013407559795022,Homo sapiens,OSR2,,HEK293,Epithelium,Embryonic Kidney,1,OSR2
54255|NR3C2,0.015108261327448691,Homo sapiens,NR3C2,tf,None,None,Kidney,1,NR3C2
52243|CTNNB1,0.015134497176469863,Homo sapiens,CTNNB1,tf,SA121,Embryonic Stem Cell,None,0,CTNNB1
77023|ZNF860,0.015490508587851726,Homo sapiens,ZNF860,other,293T,None,None,0,ZNF860
77079|ZNF605,0.015666555452524267,Homo sapiens,ZNF605,other,293T,None,None,1,ZNF605
33542|IRF2,0.01569699402820779,Homo sapiens,IRF2,predicted transcription factor,None,Proerythroblast,Bone Marrow,1,IRF2
64443|ZNF324,0.01570177452303667,Homo sapiens,ZNF324,,HEK293,Epithelium,Embryonic Kidney,1,ZNF324
58829|CD59,0.01572525320602658,Homo sapiens,CD59,other,Raji,B Lymphocyte,Blood,0,CD59
38695|RBCK1,0.015984082885837747,Homo sapiens,RBCK1,tf,LoVo,None,Colon,1,RBCK1
77025|ZNF823,0.016180821847417093,Homo sapiens,ZNF823,tf,293T,None,None,1,ZNF823
59015|EP400,0.016300797656901678,Homo sapiens,EP400,cr,U2OS,None,Bone,0,EP400
38675|ZZZ3,0.016450075419799426,Homo sapiens,ZZZ3,predicted transcription factor,LoVo,None,Colon,0,ZZZ3
38700|CUX1,0.01647189632462831,Homo sapiens,CUX1,tf,LoVo,None,Colon,0,CUX1
42850|GRHL1,0.01651260158220641,Homo sapiens,GRHL1,predicted transcription factor,LoVo,None,Colon,1,GRHL1
37183|IRF5,0.01652679425385517,Homo sapiens,IRF5,tf,None,Monocyte,Blood,0,IRF5
76475|CCNT1,0.0167626563622153,Homo sapiens,CCNT1,tf,C4-2,None,Prostate,0,CCNT1
45756|GTF3C2,0.016771017066510574,Homo sapiens,GTF3C2,tf,HeLa-S3,Epithelium,Cervix,1,GTF3C2
63449|DEAF1,0.016800712088861414,Homo sapiens,DEAF1,,K562,Erythroblast,Bone Marrow,1,DEAF1
45921|BRF2,0.01680329278324222,Homo sapiens,BRF2,tf,K562,Erythroblast,Bone Marrow,0,BRF2
73942|ZNF549,0.01680472420425172,Homo sapiens,ZNF549,,293T,None,None,1,ZNF549
38638|ZFHX3,0.016888844047348694,Homo sapiens,ZFHX3,tf,LoVo,None,Colon,0,ZFHX3
38648|GLI1,0.01709084400173777,Homo sapiens,GLI1,tf,LoVo,None,Colon,0,GLI1
65210|ZFP28,0.01714437962478682,Homo sapiens,ZFP28,,HEK293,Epithelium,Embryonic Kidney,1,ZFP28
77035|ZNF790,0.017335658172566104,Homo sapiens,ZNF790,tf,293T,None,None,0,ZNF790
69877|CCR5,0.0175877003010127,Homo sapiens,CCR5,other,None,Th1,None,1,CCR5
73958|ZNF320,0.017647426083068796,Homo sapiens,ZNF320,,293T,None,None,1,ZNF320
49634|PRKDC,0.017807578394753887,Homo sapiens,PRKDC,other,MCF-7,Epithelium,Breast,1,PRKDC
77109|ZNF484,0.017823325527453138,Homo sapiens,ZNF484,tf,293T,None,None,1,ZNF484
38800|RORA,0.018024391601301315,Homo sapiens,RORA,tf,LoVo,None,Colon,0,RORA
77085|ZNF567,0.018027353198304674,Homo sapiens,ZNF567,tf,293T,None,None,1,ZNF567
2638|EBNA1BP2,0.018191465638404347,Homo sapiens,EBNA1BP2,not sure,Raji,B Lymphocyte,Blood,1,EBNA1BP2
38688|NKX2-5,0.01823425195445416,Homo sapiens,NKX2-5,tf,LoVo,None,Colon,0,NKX2-5
42723|HOXB4,0.018332244717916724,Homo sapiens,HOXB4,tf,LoVo,None,Colon,0,HOXB4
64463|BCL11B,0.018386581524469814,Homo sapiens,BCL11B,,HEK293,Epithelium,Embryonic Kidney,1,BCL11B
42847|STAG2,0.018450090035171562,Homo sapiens,STAG2,not sure,LoVo,None,Colon,1,STAG2
8555|PCGF6,0.0184620877903397,Homo sapiens,PCGF6,cr,HEK293T,Epithelium,Embryonic Kidney,0,PCGF6
63895|NFE2L1,0.018537947953135292,Homo sapiens,NFE2L1,tf,K562,Erythroblast,Bone Marrow,1,NFE2L1
51613|THAP11,0.018669051901809675,Homo sapiens,THAP11,tf,HUES64,Embryonic Stem Cell,Embryo,1,THAP11
38840|ALX4,0.018673899524961124,Homo sapiens,ALX4,tf,LoVo,None,Colon,0,ALX4
77099|ZNF530,0.018740442613400077,Homo sapiens,ZNF530,tf,293T,None,None,1,ZNF530
54115|AGO2,0.01876892517947787,Homo sapiens,AGO2,other,K562,Erythroblast,Bone Marrow,0,AGO2
77069|ZNF627,0.018785031962988974,Homo sapiens,ZNF627,tf,293T,None,None,1,ZNF627
53472|SVIL,0.01892232162324453,Homo sapiens,SVIL,other,SH-SY5Y,None,Bone Marrow,1,SVIL
35107|DOT1L,0.01893411519605781,Homo sapiens,DOT1L,cr,NCCIT,None,Embryo,0,DOT1L
64872|ZBTB49,0.0189384636429607,Homo sapiens,ZBTB49,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB49
42881|ZBTB4,0.019142567026005308,Homo sapiens,ZBTB4,tf,LoVo,None,Colon,0,ZBTB4
42837|KCMF1,0.01916646430803748,Homo sapiens,KCMF1,not sure,LoVo,None,Colon,0,KCMF1
77056|ZNF705G,0.019195125663080514,Homo sapiens,ZNF705G,other,293T,None,None,0,ZNF705G
53303|FUS,0.01928268028107044,Homo sapiens,FUS,other,TSU-1621-MT,None,None,1,FUS
38787|TBX3,0.019362593496711655,Homo sapiens,TBX3,tf,LoVo,None,Colon,0,TBX3
38736|NKX2-2,0.019442749121606873,Homo sapiens,NKX2-2,tf,LoVo,None,Colon,1,NKX2-2
77029|ZNF7,0.01951274585167423,Homo sapiens,ZNF7,tf,293T,None,None,0,ZNF7
77158|ZNF222,0.019537397027021397,Homo sapiens,ZNF222,other,293T,None,None,1,ZNF222
73978|ZFP69B,0.019984819540216914,Homo sapiens,ZFP69B,,293T,None,None,1,ZFP69B
76888|TERT,0.020012648268326105,Homo sapiens,TERT,other,VA13,Fibroblast,Lung,1,TERT
77055|ZNF714,0.02016103396853902,Homo sapiens,ZNF714,other,293T,None,None,1,ZNF714
57666|PCGF2,0.02066571133415107,Homo sapiens,PCGF2,cr,K562,Erythroblast,Bone Marrow,0,PCGF2
42849|FOXO4,0.020756223263006968,Homo sapiens,FOXO4,tf,LoVo,None,Colon,0,FOXO4
77188|ZFP90,0.020874155431630625,Homo sapiens,ZFP90,tf,293T,None,None,1,ZFP90
77021|ZNF880,0.02089249760070433,Homo sapiens,ZNF880,other,293T,None,None,0,ZNF880
5563|CARM1,0.020912671054149234,Homo sapiens,CARM1,cr,H3396,Epithelium,Mammary Gland,0,CARM1
77058|ZNF69,0.020951149753308862,Homo sapiens,ZNF69,tf,293T,None,None,0,ZNF69
77132|ZNF354B,0.021285802318477764,Homo sapiens,ZNF354B,tf,293T,None,None,1,ZNF354B
38791|HOXA10,0.021392590532898104,Homo sapiens,HOXA10,tf,LoVo,None,Colon,0,HOXA10
58464|ARID1B,0.02178023861018641,Homo sapiens,ARID1B,predicted transcription factor,HepG2,Epithelium,Liver,0,ARID1B
77190|ZFP1,0.021974841343312124,Homo sapiens,ZFP1,tf,293T,None,None,1,ZFP1
38827|FOXG1,0.022088431902105576,Homo sapiens,FOXG1,tf,LoVo,None,Colon,1,FOXG1
77121|ZNF440,0.02219909986413382,Homo sapiens,ZNF440,tf,293T,None,None,1,ZNF440
44757|DICER1,0.02221125259422596,Homo sapiens,DICER1,not sure,HEK293,Epithelium,Embryonic Kidney,0,DICER1
38680|JDP2,0.022240519064238795,Homo sapiens,JDP2,tf,LoVo,None,Colon,0,JDP2
42820|DDIT3,0.022301969342116423,Homo sapiens,DDIT3,tf,LoVo,None,Colon,0,DDIT3
77075|ZNF615,0.02240301724700494,Homo sapiens,ZNF615,tf,293T,None,None,1,ZNF615
42887|ZNF280D,0.02240962755509529,Homo sapiens,ZNF280D,predicted transcription factor,LoVo,None,Colon,0,ZNF280D
63599|DDX20,0.022449361771440357,Homo sapiens,DDX20,,K562,Erythroblast,Bone Marrow,1,DDX20
70856|CASP8AP2,0.022485304085153146,Homo sapiens,CASP8AP2,tf,U2OS,osteosarcoma,None,0,CASP8AP2
77125|ZNF431,0.022508874124653577,Homo sapiens,ZNF431,tf,293T,None,None,0,ZNF431
77136|ZNF334,0.022511548796824432,Homo sapiens,ZNF334,tf,293T,None,None,1,ZNF334
65088|ZNF41,0.022555939857232643,Homo sapiens,ZNF41,,HEK293,Epithelium,Embryonic Kidney,1,ZNF41
77532|H2AK119ub,0.022601162502156213,Homo sapiens,H2AK119ub,,U2OS,osteosarcoma,None,1,H2AK119ub
34479|NFKBIA,0.022648098359844215,Homo sapiens,NFKBIA,other,None,Keratinocyte,Foreskin,0,NFKBIA
38815|MXD1,0.022681963057566867,Homo sapiens,MXD1,tf,LoVo,None,Colon,0,MXD1
42831|HAND1,0.02274732188017803,Homo sapiens,HAND1,not sure,LoVo,None,Colon,0,HAND1
55211|MAPK1,0.022805359539196823,Homo sapiens,MAPK1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,MAPK1
77050|ZNF749,0.022901835875204557,Homo sapiens,ZNF749,tf,293T,None,None,1,ZNF749
76971|LRWD1,0.022917764713108302,Homo sapiens,LRWD1,cr,U2OS,Osteosarcoma cell,None,1,LRWD1
73946|ZNF454,0.023147353604536847,Homo sapiens,ZNF454,,293T,None,None,1,ZNF454
77179|ZNF10,0.023154692053577786,Homo sapiens,ZNF10,tf,293T,None,None,1,ZNF10
73964|ZNF264,0.023228527578542046,Homo sapiens,ZNF264,,293T,None,None,0,ZNF264
65212|ZNF513,0.02329696260936942,Homo sapiens,ZNF513,,HEK293,Epithelium,Embryonic Kidney,1,ZNF513
77060|ZNF684,0.023310050136557514,Homo sapiens,ZNF684,tf,293T,None,None,1,ZNF684
73969|ZNF214,0.023369619865714453,Homo sapiens,ZNF214,,293T,None,None,0,ZNF214
76665|PAX8,0.023516489205281488,Homo sapiens,PAX8,tf,KURAMOCHI,None,None,0,PAX8
77111|ZNF480,0.023695518096827906,Homo sapiens,ZNF480,tf,293T,None,None,1,ZNF480
76675|HP1BP3,0.02372327795157908,Homo sapiens,HP1BP3,other,HeLa,None,None,0,HP1BP3
38722|DLX4,0.023843278829123737,Homo sapiens,DLX4,tf,LoVo,None,Colon,0,DLX4
76670|DDX11,0.02384468732526107,Homo sapiens,DDX11,other,A549,Epithelium,Lung,1,DDX11
